Energy_MeV,F8_Response,Relative_Error
1.6800,2.84800000E-06,0.0265
1.6900,3.05400000E-06,0.0256
1.7000,3.08800000E-06,0.0254
1.7100,3.17000000E-06,0.0251
1.7200,3.31200000E-06,0.0246
1.7300,3.16800000E-06,0.0251
1.7400,2.96600000E-06,0.026
1.7500,2.73200000E-06,0.0271
1.7600,2.83200000E-06,0.0266
1.7700,2.80800000E-06,0.0267
1.7800,2.96000000E-06,0.026
1.7900,3.24200000E-06,0.0248
1.8000,3.48600000E-06,0.024
1.8100,3.64600000E-06,0.0234
1.8200,3.53200000E-06,0.0238
1.8300,3.29600000E-06,0.0246
1.8400,2.87800000E-06,0.0264
1.8500,2.56200000E-06,0.0279
1.8600,2.52400000E-06,0.0281
1.8700,2.47800000E-06,0.0284
1.8800,2.58200000E-06,0.0278
1.8900,2.62800000E-06,0.0276
1.9000,2.54200000E-06,0.028
1.9100,2.64800000E-06,0.0275
1.9200,2.79200000E-06,0.0268
1.9300,2.58800000E-06,0.0278
1.9400,2.66400000E-06,0.0274
1.9500,2.70400000E-06,0.0272
1.9600,2.69200000E-06,0.0273
1.9700,2.50400000E-06,0.0283
1.9800,2.70600000E-06,0.0272
1.9900,2.68400000E-06,0.0273
2.0000,2.53200000E-06,0.0281
2.0100,2.42200000E-06,0.0287
2.0200,2.46400000E-06,0.0285
2.0300,2.42800000E-06,0.0287
2.0400,2.32600000E-06,0.0293
2.0500,2.40600000E-06,0.0288
2.0600,2.19000000E-06,0.0302
2.0700,2.30200000E-06,0.0295
2.0800,2.13200000E-06,0.0306
2.0900,2.17800000E-06,0.0303
2.1000,2.23400000E-06,0.0299
2.1100,2.15800000E-06,0.0304
2.1200,2.24600000E-06,0.0298
2.1300,2.17000000E-06,0.0304
2.1400,2.12800000E-06,0.0307
2.1500,2.14600000E-06,0.0305
2.1600,2.21400000E-06,0.0301
2.1700,2.42000000E-06,0.0287
2.1800,2.59400000E-06,0.0278
2.1900,3.01400000E-06,0.0258
2.2000,3.54000000E-06,0.0238
2.2100,3.88200000E-06,0.0227
2.2200,4.01200000E-06,0.0223
2.2300,3.78200000E-06,0.023
2.2400,3.39600000E-06,0.0243
2.2500,2.95200000E-06,0.026
2.2600,2.78200000E-06,0.0268
2.2700,2.55400000E-06,0.028
2.2800,2.61000000E-06,0.0277
2.2900,2.57600000E-06,0.0279
2.3000,2.54800000E-06,0.028
2.3100,2.63600000E-06,0.0275
2.3200,2.34000000E-06,0.0292
2.3300,2.19800000E-06,0.0302
2.3400,2.15000000E-06,0.0305
2.3500,2.07800000E-06,0.031
