Energy_MeV,F8_Response,Relative_Error
0.7200,4.33333000E-06,0.0277
0.7300,4.80667000E-06,0.0263
0.7400,5.32333000E-06,0.025
0.7500,6.53000000E-06,0.0226
0.7600,7.36000000E-06,0.0213
0.7700,7.85000000E-06,0.0206
0.7800,6.95667000E-06,0.0219
0.7900,6.12667000E-06,0.0233
0.8000,5.01000000E-06,0.0258
0.8100,4.20333000E-06,0.0282
0.8200,4.26000000E-06,0.028
0.8300,4.09000000E-06,0.0285
0.8400,4.51667000E-06,0.0272
0.8500,4.61333000E-06,0.0269
0.8600,4.68667000E-06,0.0267
0.8700,4.34333000E-06,0.0277
0.8800,4.25333000E-06,0.028
0.8900,4.43333000E-06,0.0274
0.9000,4.05333000E-06,0.0287
0.9100,3.64667000E-06,0.0302
0.9200,3.41667000E-06,0.0312
0.9300,3.23000000E-06,0.0321
0.9400,3.20667000E-06,0.0322
0.9500,3.47000000E-06,0.031
0.9600,3.15333000E-06,0.0325
0.9700,3.25333000E-06,0.032
0.9800,3.46333000E-06,0.031
0.9900,3.88667000E-06,0.0293
1.0000,4.39667000E-06,0.0275
1.0100,4.94000000E-06,0.026
1.0200,4.93667000E-06,0.026
1.0300,4.70667000E-06,0.0266
1.0400,3.99000000E-06,0.0289
1.0500,3.13667000E-06,0.0326
1.0600,2.96667000E-06,0.0335
1.0700,2.65667000E-06,0.0354
1.0800,3.00000000E-06,0.0333
1.0900,2.90333000E-06,0.0339
1.1000,2.96000000E-06,0.0336
1.1100,2.95667000E-06,0.0336
1.1200,3.14000000E-06,0.0326
1.1300,3.17000000E-06,0.0324
1.1400,3.28000000E-06,0.0319
1.1500,3.58667000E-06,0.0305
1.1600,3.58333000E-06,0.0305
1.1700,3.51000000E-06,0.0308
1.1800,3.36333000E-06,0.0315
1.1900,3.33667000E-06,0.0316
1.2000,2.86000000E-06,0.0341
1.2100,2.88667000E-06,0.034
1.2200,2.82000000E-06,0.0344
1.2300,2.78667000E-06,0.0346
1.2400,2.66667000E-06,0.0354
1.2500,2.66333000E-06,0.0354
1.2600,2.74333000E-06,0.0349
1.2700,2.79667000E-06,0.0345
1.2800,2.81667000E-06,0.0344
1.2900,2.97000000E-06,0.0335
1.3000,2.83667000E-06,0.0343
1.3100,2.82333000E-06,0.0344
1.3200,2.70333000E-06,0.0351
1.3300,2.82000000E-06,0.0344
1.3400,3.02333000E-06,0.0332
1.3500,2.94333000E-06,0.0337
1.3600,3.23000000E-06,0.0321
1.3700,3.44333000E-06,0.0311
1.3800,3.22333000E-06,0.0322
1.3900,3.12667000E-06,0.0327
1.4000,2.85000000E-06,0.0342
1.4100,2.78333000E-06,0.0346
1.4200,2.92000000E-06,0.0338
1.4300,2.81333000E-06,0.0344
1.4400,2.50667000E-06,0.0365
1.4500,2.77333000E-06,0.0347
1.4600,2.53333000E-06,0.0363
1.4700,2.63667000E-06,0.0356
1.4800,2.60000000E-06,0.0358
1.4900,2.73667000E-06,0.0349
1.5000,2.66333000E-06,0.0354
1.5100,2.50333000E-06,0.0365
1.5200,2.74000000E-06,0.0349
1.5300,2.55333000E-06,0.0361
1.5400,2.62667000E-06,0.0356
1.5500,2.57000000E-06,0.036
1.5600,2.58000000E-06,0.0359
1.5700,2.69000000E-06,0.0352
1.5800,2.84000000E-06,0.0343
1.5900,3.07333000E-06,0.0329
1.6000,3.13333000E-06,0.0326
1.6100,3.38667000E-06,0.0314
1.6200,3.50333000E-06,0.0308
1.6300,3.49333000E-06,0.0309
1.6400,3.22667000E-06,0.0321
1.6500,2.78000000E-06,0.0346
1.6600,2.79000000E-06,0.0346
1.6700,2.70333000E-06,0.0351
1.6800,2.62667000E-06,0.0356
1.6900,2.78667000E-06,0.0346
1.7000,2.79667000E-06,0.0345
1.7100,3.07333000E-06,0.0329
1.7200,2.94667000E-06,0.0336
1.7300,2.93000000E-06,0.0337
1.7400,2.71667000E-06,0.035
1.7500,2.52333000E-06,0.0363
1.7600,2.51000000E-06,0.0364
1.7700,2.58667000E-06,0.0359
1.7800,2.92333000E-06,0.0338
1.7900,3.05667000E-06,0.033
1.8000,3.04667000E-06,0.0331
1.8100,3.25667000E-06,0.032
1.8200,3.11667000E-06,0.0327
1.8300,2.91000000E-06,0.0338
1.8400,2.90000000E-06,0.0339
1.8500,2.40667000E-06,0.0372
1.8600,2.30333000E-06,0.038
1.8700,2.25000000E-06,0.0385
1.8800,2.48333000E-06,0.0366
1.8900,2.30000000E-06,0.0381
1.9000,2.44000000E-06,0.037
1.9100,2.52667000E-06,0.0363
1.9200,2.60333000E-06,0.0358
1.9300,2.59667000E-06,0.0358
1.9400,2.52667000E-06,0.0363
1.9500,2.35333000E-06,0.0376
1.9600,2.50333000E-06,0.0365
1.9700,2.22667000E-06,0.0387
1.9800,2.42667000E-06,0.0371
1.9900,2.44000000E-06,0.037
2.0000,2.49000000E-06,0.0366
2.0100,2.34333000E-06,0.0377
2.0200,2.43667000E-06,0.037
2.0300,2.38333000E-06,0.0374
2.0400,2.00667000E-06,0.0408
2.0500,2.25333000E-06,0.0385
2.0600,2.01333000E-06,0.0407
2.0700,2.23000000E-06,0.0387
2.0800,1.97667000E-06,0.0411
2.0900,2.06667000E-06,0.0402
2.1000,2.02667000E-06,0.0406
2.1100,2.13333000E-06,0.0395
2.1200,1.95667000E-06,0.0413
2.1300,2.07333000E-06,0.0401
2.1400,2.01000000E-06,0.0407
2.1500,2.08000000E-06,0.04
2.1600,2.07667000E-06,0.0401
2.1700,2.34667000E-06,0.0377
2.1800,2.44333000E-06,0.0369
2.1900,2.94667000E-06,0.0336
2.2000,3.09667000E-06,0.0328
2.2100,3.49333000E-06,0.0309
2.2200,3.63667000E-06,0.0303
2.2300,3.54000000E-06,0.0307
2.2400,3.09000000E-06,0.0328
2.2500,2.78000000E-06,0.0346
2.2600,2.59333000E-06,0.0359
2.2700,2.39667000E-06,0.0373
2.2800,2.41667000E-06,0.0371
2.2900,2.47667000E-06,0.0367
2.3000,2.46333000E-06,0.0368
2.3100,2.31333000E-06,0.038
2.3200,2.24667000E-06,0.0385
2.3300,2.11667000E-06,0.0397
2.3400,1.94000000E-06,0.0415
2.3500,2.02333000E-06,0.0406
2.3600,1.94333000E-06,0.0414
2.3700,2.01333000E-06,0.0407
2.3800,2.10667000E-06,0.0398
2.3900,1.93333000E-06,0.0415
2.4000,1.88000000E-06,0.0421
2.4100,1.96000000E-06,0.0412
2.4200,1.93333000E-06,0.0415
2.4300,1.88333000E-06,0.0421
2.4400,1.77667000E-06,0.0433
2.4500,1.98000000E-06,0.041
2.4600,2.10000000E-06,0.0398
2.4700,2.01333000E-06,0.0407
2.4800,2.17667000E-06,0.0391
2.4900,2.12667000E-06,0.0396
2.5000,2.13667000E-06,0.0395
2.5100,2.06000000E-06,0.0402
2.5200,2.05667000E-06,0.0403
2.5300,1.98333000E-06,0.041
2.5400,2.13667000E-06,0.0395
2.5500,1.86000000E-06,0.0423
2.5600,1.88333000E-06,0.0421
2.5700,1.80000000E-06,0.043
2.5800,1.88333000E-06,0.0421
2.5900,1.87667000E-06,0.0421
2.6000,1.88000000E-06,0.0421
2.6100,1.90000000E-06,0.0419
2.6200,1.96000000E-06,0.0412
2.6300,1.98000000E-06,0.041
2.6400,1.78000000E-06,0.0433
2.6500,2.09000000E-06,0.0399
2.6600,2.06333000E-06,0.0402
2.6700,2.11333000E-06,0.0397
2.6800,2.08667000E-06,0.04
2.6900,2.21333000E-06,0.0388
2.7000,2.51333000E-06,0.0364
2.7100,2.43667000E-06,0.037
2.7200,2.59667000E-06,0.0358
2.7300,2.71667000E-06,0.035
2.7400,2.89667000E-06,0.0339
2.7500,2.59000000E-06,0.0359
2.7600,2.51667000E-06,0.0364
2.7700,2.32667000E-06,0.0379
2.7800,2.48000000E-06,0.0367
2.7900,2.21000000E-06,0.0388
2.8000,2.02000000E-06,0.0406
2.8100,2.22667000E-06,0.0387
2.8200,2.39667000E-06,0.0373
2.8300,2.38000000E-06,0.0374
2.8400,2.15000000E-06,0.0394
2.8500,2.19333000E-06,0.039
2.8600,2.12333000E-06,0.0396
2.8700,1.88333000E-06,0.0421
2.8800,1.94667000E-06,0.0414
2.8900,1.89333000E-06,0.042
2.9000,1.95667000E-06,0.0413
2.9100,2.12000000E-06,0.0397
2.9200,1.98667000E-06,0.041
2.9300,1.89667000E-06,0.0419
2.9400,1.88667000E-06,0.042
2.9500,1.86667000E-06,0.0423
2.9600,2.01667000E-06,0.0407
2.9700,2.00000000E-06,0.0408
2.9800,1.95000000E-06,0.0413
2.9900,2.25333000E-06,0.0385
3.0000,2.41000000E-06,0.0372
3.0100,2.29333000E-06,0.0381
3.0200,2.14333000E-06,0.0394
3.0300,2.08333000E-06,0.04
3.0400,2.01333000E-06,0.0407
3.0500,1.88333000E-06,0.0421
3.0600,1.87667000E-06,0.0421
3.0700,1.84333000E-06,0.0425
3.0800,1.72000000E-06,0.044
3.0900,1.79667000E-06,0.0431
3.1000,1.86667000E-06,0.0423
3.1100,1.76667000E-06,0.0434
3.1200,1.89667000E-06,0.0419
3.1300,1.92333000E-06,0.0416
3.1400,1.81333000E-06,0.0429
3.1500,2.00667000E-06,0.0408
3.1600,2.32000000E-06,0.0379
3.1700,2.31667000E-06,0.0379
3.1800,2.24667000E-06,0.0385
3.1900,2.52000000E-06,0.0364
3.2000,2.57333000E-06,0.036
3.2100,2.52667000E-06,0.0363
3.2200,2.61333000E-06,0.0357
3.2300,2.40333000E-06,0.0372
3.2400,2.60000000E-06,0.0358
3.2500,2.46667000E-06,0.0368
3.2600,2.21333000E-06,0.0388
3.2700,2.11667000E-06,0.0397
3.2800,1.98667000E-06,0.041
3.2900,1.89333000E-06,0.042
3.3000,1.83667000E-06,0.0426
3.3100,1.89667000E-06,0.0419
3.3200,1.76667000E-06,0.0434
3.3300,1.92333000E-06,0.0416
3.3400,1.93333000E-06,0.0415
3.3500,2.00333000E-06,0.0408
3.3600,1.92000000E-06,0.0417
3.3700,1.84333000E-06,0.0425
3.3800,1.97000000E-06,0.0411
3.3900,2.18667000E-06,0.039
3.4000,2.14333000E-06,0.0394
3.4100,2.25333000E-06,0.0385
3.4200,2.34333000E-06,0.0377
3.4300,2.17333000E-06,0.0392
3.4400,2.05667000E-06,0.0403
3.4500,2.21333000E-06,0.0388
3.4600,1.93000000E-06,0.0416
3.4700,1.87667000E-06,0.0421
3.4800,1.71333000E-06,0.0441
3.4900,1.73667000E-06,0.0438
3.5000,1.69000000E-06,0.0444
3.5100,1.57000000E-06,0.0461
3.5200,1.51000000E-06,0.047
3.5300,1.53000000E-06,0.0467
3.5400,1.56333000E-06,0.0462
3.5500,1.50667000E-06,0.047
3.5600,1.52333000E-06,0.0468
3.5700,1.41333000E-06,0.0486
3.5800,1.49667000E-06,0.0472
3.5900,1.44333000E-06,0.0481
3.6000,1.43667000E-06,0.0482
3.6100,1.57667000E-06,0.046
3.6200,1.51000000E-06,0.047
3.6300,1.57000000E-06,0.0461
3.6400,1.65667000E-06,0.0449
3.6500,1.69000000E-06,0.0444
3.6600,1.93667000E-06,0.0415
3.6700,1.82667000E-06,0.0427
3.6800,2.24667000E-06,0.0385
3.6900,2.17000000E-06,0.0392
3.7000,2.15333000E-06,0.0393
3.7100,2.13333000E-06,0.0395
3.7200,2.22000000E-06,0.0387
3.7300,2.38000000E-06,0.0374
3.7400,2.32667000E-06,0.0379
3.7500,2.32333000E-06,0.0379
3.7600,2.24000000E-06,0.0386
3.7700,2.01667000E-06,0.0407
3.7800,1.80333000E-06,0.043
3.7900,1.47667000E-06,0.0475
3.8000,1.43333000E-06,0.0482
3.8100,1.34333000E-06,0.0498
3.8200,1.22667000E-06,0.0521
3.8300,1.31667000E-06,0.0503
3.8400,1.32667000E-06,0.0501
3.8500,1.37667000E-06,0.0492
3.8600,1.29000000E-06,0.0508
3.8700,1.44333000E-06,0.0481
3.8800,1.37000000E-06,0.0493
3.8900,1.34667000E-06,0.0498
3.9000,1.58000000E-06,0.0459
3.9100,1.77333000E-06,0.0434
3.9200,1.76667000E-06,0.0434
3.9300,1.54667000E-06,0.0464
3.9400,1.67667000E-06,0.0446
3.9500,1.50333000E-06,0.0471
3.9600,1.39333000E-06,0.0489
3.9700,1.19667000E-06,0.0528
3.9800,1.07333000E-06,0.0557
3.9900,1.05333000E-06,0.0563
4.0000,9.56667000E-07,0.059
4.0100,8.03333000E-07,0.0644
4.0200,8.86667000E-07,0.0613
4.0300,8.23333000E-07,0.0636
4.0400,8.70000000E-07,0.0619
4.0500,8.66667000E-07,0.062
4.0600,9.06667000E-07,0.0606
4.0700,8.00000000E-07,0.0645
4.0800,9.06667000E-07,0.0606
4.0900,8.00000000E-07,0.0645
4.1000,9.03333000E-07,0.0607
4.1100,8.10000000E-07,0.0642
4.1200,8.70000000E-07,0.0619
4.1300,9.66667000E-07,0.0587
4.1400,8.73333000E-07,0.0618
4.1500,8.86667000E-07,0.0613
4.1600,1.01000000E-06,0.0574
4.1700,7.80000000E-07,0.0654
4.1800,1.00667000E-06,0.0575
4.1900,8.13333000E-07,0.064
4.2000,8.60000000E-07,0.0623
4.2100,8.26667000E-07,0.0635
4.2200,8.03333000E-07,0.0644
4.2300,8.23333000E-07,0.0636
4.2400,7.43333000E-07,0.067
4.2500,8.06667000E-07,0.0643
4.2600,6.93333000E-07,0.0693
4.2700,8.03333000E-07,0.0644
4.2800,7.86667000E-07,0.0651
4.2900,7.43333000E-07,0.067
4.3000,8.03333000E-07,0.0644
4.3100,8.36667000E-07,0.0631
4.3200,8.03333000E-07,0.0644
4.3300,7.63333000E-07,0.0661
4.3400,6.36667000E-07,0.0724
4.3500,8.23333000E-07,0.0636
4.3600,6.53333000E-07,0.0714
4.3700,7.93333000E-07,0.0648
4.3800,8.60000000E-07,0.0623
4.3900,8.53333000E-07,0.0625
4.4000,8.06667000E-07,0.0643
4.4100,9.10000000E-07,0.0605
4.4200,8.63333000E-07,0.0621
4.4300,9.10000000E-07,0.0605
4.4400,1.09667000E-06,0.0551
4.4500,9.56667000E-07,0.059
4.4600,1.00000000E-06,0.0577
4.4700,8.43333000E-07,0.0629
4.4800,8.53333000E-07,0.0625
4.4900,7.30000000E-07,0.0676
4.5000,7.46667000E-07,0.0668
4.5100,7.23333000E-07,0.0679
4.5200,7.06667000E-07,0.0687
4.5300,7.43333000E-07,0.067
4.5400,7.43333000E-07,0.067
4.5500,7.26667000E-07,0.0677
4.5600,7.40000000E-07,0.0671
4.5700,6.23333000E-07,0.0731
4.5800,7.50000000E-07,0.0667
4.5900,7.33333000E-07,0.0674
4.6000,7.86667000E-07,0.0651
4.6100,6.96667000E-07,0.0692
4.6200,6.30000000E-07,0.0727
4.6300,7.06667000E-07,0.0687
4.6400,8.20000000E-07,0.0638
4.6500,8.16667000E-07,0.0639
4.6600,7.56667000E-07,0.0664
4.6700,7.36667000E-07,0.0673
4.6800,7.53333000E-07,0.0665
4.6900,7.33333000E-07,0.0674
4.7000,7.93333000E-07,0.0648
4.7100,7.13333000E-07,0.0684
4.7200,7.36667000E-07,0.0673
4.7300,8.00000000E-07,0.0645
4.7400,7.20000000E-07,0.068
4.7500,7.36667000E-07,0.0673
4.7600,7.30000000E-07,0.0676
4.7700,6.86667000E-07,0.0697
4.7800,7.16667000E-07,0.0682
4.7900,6.50000000E-07,0.0716
4.8000,8.16667000E-07,0.0639
4.8100,7.00000000E-07,0.069
4.8200,6.56667000E-07,0.0712
4.8300,6.83333000E-07,0.0698
4.8400,6.90000000E-07,0.0695
4.8500,6.46667000E-07,0.0718
4.8600,6.63333000E-07,0.0709
4.8700,6.80000000E-07,0.07
4.8800,6.26667000E-07,0.0729
4.8900,7.73333000E-07,0.0657
4.9000,7.76667000E-07,0.0655
4.9100,6.96667000E-07,0.0692
4.9200,6.50000000E-07,0.0716
4.9300,7.30000000E-07,0.0676
4.9400,8.06667000E-07,0.0643
4.9500,7.73333000E-07,0.0657
4.9600,7.36667000E-07,0.0673
4.9700,7.33333000E-07,0.0674
4.9800,6.53333000E-07,0.0714
4.9900,7.83333000E-07,0.0652
5.0000,7.30000000E-07,0.0676
5.0100,7.73333000E-07,0.0657
5.0200,6.93333000E-07,0.0693
5.0300,7.26667000E-07,0.0677
5.0400,6.73333000E-07,0.0704
5.0500,7.53333000E-07,0.0665
5.0600,7.53333000E-07,0.0665
5.0700,9.26667000E-07,0.06
5.0800,9.36667000E-07,0.0597
5.0900,1.09000000E-06,0.0553
5.1000,1.20333000E-06,0.0526
5.1100,1.39000000E-06,0.049
5.1200,1.36000000E-06,0.0495
5.1300,1.21667000E-06,0.0523
5.1400,1.16333000E-06,0.0535
5.1500,1.11000000E-06,0.0548
5.1600,1.10667000E-06,0.0549
5.1700,8.63333000E-07,0.0621
5.1800,9.93333000E-07,0.0579
5.1900,8.80000000E-07,0.0615
5.2000,8.73333000E-07,0.0618
5.2100,8.60000000E-07,0.0623
5.2200,8.03333000E-07,0.0644
5.2300,7.80000000E-07,0.0654
5.2400,7.86667000E-07,0.0651
5.2500,9.26667000E-07,0.06
5.2600,8.63333000E-07,0.0621
5.2700,8.83333000E-07,0.0614
5.2800,7.63333000E-07,0.0661
5.2900,8.53333000E-07,0.0625
5.3000,7.80000000E-07,0.0654
5.3100,8.13333000E-07,0.064
5.3200,7.60000000E-07,0.0662
5.3300,7.53333000E-07,0.0665
5.3400,7.16667000E-07,0.0682
5.3500,8.13333000E-07,0.064
5.3600,8.46667000E-07,0.0627
5.3700,7.43333000E-07,0.067
5.3800,8.40000000E-07,0.063
5.3900,9.10000000E-07,0.0605
5.4000,8.43333000E-07,0.0629
5.4100,8.06667000E-07,0.0643
5.4200,8.30000000E-07,0.0634
5.4300,8.80000000E-07,0.0615
5.4400,7.16667000E-07,0.0682
5.4500,6.80000000E-07,0.07
5.4600,7.00000000E-07,0.069
5.4700,6.56667000E-07,0.0712
5.4800,6.96667000E-07,0.0692
5.4900,7.60000000E-07,0.0662
5.5000,6.23333000E-07,0.0731
5.5100,6.50000000E-07,0.0716
5.5200,6.63333000E-07,0.0709
5.5300,7.10000000E-07,0.0685
5.5400,6.93333000E-07,0.0693
5.5500,6.80000000E-07,0.07
5.5600,7.93333000E-07,0.0648
5.5700,8.70000000E-07,0.0619
5.5800,9.53333000E-07,0.0591
5.5900,1.30333000E-06,0.0506
5.6000,1.40667000E-06,0.0487
5.6100,1.50333000E-06,0.0471
5.6200,1.58000000E-06,0.0459
5.6300,1.44333000E-06,0.0481
5.6400,1.56667000E-06,0.0461
5.6500,1.48667000E-06,0.0474
5.6600,1.25000000E-06,0.0516
5.6700,1.15000000E-06,0.0538
5.6800,9.63333000E-07,0.0588
5.6900,8.33333000E-07,0.0632
5.7000,8.03333000E-07,0.0644
5.7100,7.66667000E-07,0.0659
5.7200,7.06667000E-07,0.0687
5.7300,7.20000000E-07,0.068
5.7400,7.23333000E-07,0.0679
5.7500,7.10000000E-07,0.0685
5.7600,6.86667000E-07,0.0697
5.7700,7.40000000E-07,0.0671
5.7800,7.13333000E-07,0.0684
5.7900,7.96667000E-07,0.0647
5.8000,6.96667000E-07,0.0692
5.8100,7.03333000E-07,0.0688
5.8200,7.10000000E-07,0.0685
5.8300,7.20000000E-07,0.068
5.8400,6.93333000E-07,0.0693
5.8500,7.23333000E-07,0.0679
5.8600,6.96667000E-07,0.0692
5.8700,8.66667000E-07,0.062
5.8800,7.20000000E-07,0.068
5.8900,8.33333000E-07,0.0632
5.9000,7.76667000E-07,0.0655
5.9100,8.26667000E-07,0.0635
5.9200,7.63333000E-07,0.0661
5.9300,7.76667000E-07,0.0655
5.9400,7.06667000E-07,0.0687
5.9500,5.60000000E-07,0.0772
5.9600,6.03333000E-07,0.0743
5.9700,6.06667000E-07,0.0741
5.9800,5.20000000E-07,0.0801
5.9900,5.26667000E-07,0.0796
6.0000,5.10000000E-07,0.0808
6.0100,5.13333000E-07,0.0806
6.0200,4.10000000E-07,0.0902
6.0300,4.73333000E-07,0.0839
6.0400,5.23333000E-07,0.0798
6.0500,4.83333000E-07,0.083
6.0600,5.80000000E-07,0.0758
6.0700,7.40000000E-07,0.0671
6.0800,8.50000000E-07,0.0626
6.0900,9.90000000E-07,0.058
6.1000,1.12000000E-06,0.0546
6.1100,1.23000000E-06,0.0521
6.1200,1.36333000E-06,0.0494
6.1300,1.34667000E-06,0.0498
6.1400,1.32333000E-06,0.0502
6.1500,1.36000000E-06,0.0495
6.1600,1.16333000E-06,0.0535
6.1700,1.03667000E-06,0.0567
6.1800,8.73333000E-07,0.0618
6.1900,7.30000000E-07,0.0676
6.2000,6.50000000E-07,0.0716
6.2100,5.26667000E-07,0.0796
6.2200,4.90000000E-07,0.0825
6.2300,4.36667000E-07,0.0874
6.2400,4.70000000E-07,0.0842
6.2500,5.40000000E-07,0.0786
6.2600,4.10000000E-07,0.0902
6.2700,4.30000000E-07,0.088
6.2800,4.00000000E-07,0.0913
6.2900,4.06667000E-07,0.0905
6.3000,3.93333000E-07,0.0921
6.3100,4.80000000E-07,0.0833
6.3200,4.43333000E-07,0.0867
6.3300,4.43333000E-07,0.0867
6.3400,4.20000000E-07,0.0891
6.3500,4.46667000E-07,0.0864
6.3600,5.16667000E-07,0.0803
6.3700,4.80000000E-07,0.0833
6.3800,6.26667000E-07,0.0729
6.3900,6.26667000E-07,0.0729
6.4000,6.76667000E-07,0.0702
6.4100,7.30000000E-07,0.0676
6.4200,7.23333000E-07,0.0679
6.4300,6.76667000E-07,0.0702
6.4400,6.20000000E-07,0.0733
6.4500,5.83333000E-07,0.0756
6.4600,5.66667000E-07,0.0767
6.4700,4.53333000E-07,0.0857
6.4800,4.30000000E-07,0.088
6.4900,4.16667000E-07,0.0894
6.5000,3.23333000E-07,0.1015
6.5100,3.86667000E-07,0.0928
6.5200,3.66667000E-07,0.0953
6.5300,4.10000000E-07,0.0902
6.5400,3.50000000E-07,0.0976
6.5500,3.66667000E-07,0.0953
6.5600,4.40000000E-07,0.087
6.5700,5.26667000E-07,0.0796
6.5800,5.60000000E-07,0.0772
6.5900,5.70000000E-07,0.0765
6.6000,7.30000000E-07,0.0676
6.6100,8.10000000E-07,0.0642
6.6200,7.40000000E-07,0.0671
6.6300,6.30000000E-07,0.0727
6.6400,5.96667000E-07,0.0747
6.6500,5.36667000E-07,0.0788
6.6600,4.83333000E-07,0.083
6.6700,4.60000000E-07,0.0851
6.6800,4.20000000E-07,0.0891
6.6900,3.93333000E-07,0.0921
6.7000,3.70000000E-07,0.0949
6.7100,3.96667000E-07,0.0917
6.7200,3.23333000E-07,0.1015
6.7300,3.43333000E-07,0.0985
6.7400,2.83333000E-07,0.1085
6.7500,2.56667000E-07,0.114
6.7600,3.16667000E-07,0.1026
6.7700,2.76667000E-07,0.1098
6.7800,2.63333000E-07,0.1125
6.7900,2.66667000E-07,0.1118
6.8000,2.86667000E-07,0.1078
6.8100,2.40000000E-07,0.1179
6.8200,2.80000000E-07,0.1091
6.8300,2.73333000E-07,0.1104
6.8400,2.66667000E-07,0.1118
6.8500,3.20000000E-07,0.1021
6.8600,2.90000000E-07,0.1072
6.8700,2.80000000E-07,0.1091
6.8800,2.80000000E-07,0.1091
6.8900,3.36667000E-07,0.0995
6.9000,4.00000000E-07,0.0913
6.9100,4.36667000E-07,0.0874
6.9200,3.73333000E-07,0.0945
6.9300,3.90000000E-07,0.0925
6.9400,3.90000000E-07,0.0925
6.9500,3.46667000E-07,0.0981
6.9600,3.73333000E-07,0.0945
6.9700,2.33333000E-07,0.1195
6.9800,2.26667000E-07,0.1213
6.9900,1.90000000E-07,0.1325
7.0000,1.73333000E-07,0.1387
7.0100,1.10000000E-07,0.1741
7.0200,1.60000000E-07,0.1443
7.0300,1.86667000E-07,0.1336
7.0400,1.93333000E-07,0.1313
7.0500,1.53333000E-07,0.1474
7.0600,2.03333000E-07,0.128
7.0700,2.16667000E-07,0.124
7.0800,2.63333000E-07,0.1125
7.0900,2.40000000E-07,0.1179
7.1000,3.10000000E-07,0.1037
7.1100,4.06667000E-07,0.0905
7.1200,3.23333000E-07,0.1015
7.1300,3.93333000E-07,0.0921
7.1400,3.80000000E-07,0.0937
7.1500,3.00000000E-07,0.1054
7.1600,2.33333000E-07,0.1195
7.1700,2.60000000E-07,0.1132
7.1800,1.86667000E-07,0.1336
7.1900,1.66667000E-07,0.1414
7.2000,1.40000000E-07,0.1543
7.2100,1.20000000E-07,0.1667
7.2200,1.16667000E-07,0.169
7.2300,1.13333000E-07,0.1715
7.2400,9.00000000E-08,0.1925
7.2500,1.36667000E-07,0.1562
7.2600,9.66667000E-08,0.1857
7.2700,1.06667000E-07,0.1768
7.2800,1.13333000E-07,0.1715
7.2900,9.33333000E-08,0.189
7.3000,1.00000000E-07,0.1826
7.3100,7.33333000E-08,0.2132
7.3200,1.16667000E-07,0.169
7.3300,1.23333000E-07,0.1644
7.3400,9.33333000E-08,0.189
7.3500,1.30000000E-07,0.1601
7.3600,9.00000000E-08,0.1925
7.3700,1.20000000E-07,0.1667
7.3800,1.20000000E-07,0.1667
