Energy_MeV,F8_Response,Relative_Error
3.3300,2.01000000E-06,0.0705
3.3400,1.80000000E-06,0.0745
3.3500,1.91000000E-06,0.0724
3.3600,1.93000000E-06,0.072
3.3700,1.66000000E-06,0.0776
3.3800,1.82000000E-06,0.0741
3.3900,2.16000000E-06,0.068
3.4000,2.16000000E-06,0.068
3.4100,2.15000000E-06,0.0682
3.4200,2.35000000E-06,0.0652
3.4300,2.21000000E-06,0.0673
3.4400,2.10000000E-06,0.069
3.4500,2.37000000E-06,0.065
3.4600,2.04000000E-06,0.07
3.4700,1.90000000E-06,0.0725
3.4800,1.65000000E-06,0.0778
3.4900,1.91000000E-06,0.0724
3.5000,1.70000000E-06,0.0767
3.5100,1.45000000E-06,0.083
3.5200,1.45000000E-06,0.083
3.5300,1.45000000E-06,0.083
3.5400,1.54000000E-06,0.0806
3.5500,1.48000000E-06,0.0822
3.5600,1.28000000E-06,0.0884
3.5700,1.36000000E-06,0.0857
3.5800,1.54000000E-06,0.0806
3.5900,1.66000000E-06,0.0776
3.6000,1.43000000E-06,0.0836
3.6100,1.49000000E-06,0.0819
3.6200,1.50000000E-06,0.0816
3.6300,1.77000000E-06,0.0752
3.6400,1.57000000E-06,0.0798
3.6500,1.76000000E-06,0.0754
3.6600,2.12000000E-06,0.0687
3.6700,1.76000000E-06,0.0754
3.6800,2.34000000E-06,0.0654
3.6900,2.21000000E-06,0.0673
3.7000,1.96000000E-06,0.0714
3.7100,2.20000000E-06,0.0674
3.7200,2.19000000E-06,0.0676
3.7300,2.54000000E-06,0.0627
3.7400,2.27000000E-06,0.0664
3.7500,2.34000000E-06,0.0654
3.7600,2.32000000E-06,0.0657
3.7700,2.07000000E-06,0.0695
3.7800,1.69000000E-06,0.0769
3.7900,1.42000000E-06,0.0839
3.8000,1.46000000E-06,0.0828
3.8100,1.51000000E-06,0.0814
3.8200,1.15000000E-06,0.0933
3.8300,1.37000000E-06,0.0854
3.8400,1.36000000E-06,0.0857
3.8500,1.27000000E-06,0.0887
3.8600,1.27000000E-06,0.0887
3.8700,1.30000000E-06,0.0877
3.8800,1.45000000E-06,0.083
3.8900,1.14000000E-06,0.0937
3.9000,1.51000000E-06,0.0814
3.9100,1.95000000E-06,0.0716
3.9200,1.85000000E-06,0.0735
3.9300,1.59000000E-06,0.0793
3.9400,1.56000000E-06,0.0801
3.9500,1.55000000E-06,0.0803
3.9600,1.28000000E-06,0.0884
3.9700,1.22000000E-06,0.0905
3.9800,1.29000000E-06,0.088
3.9900,1.06000000E-06,0.0971
4.0000,9.40000000E-07,0.1031
4.0100,8.00000000E-07,0.1118
4.0200,1.11000000E-06,0.0949
4.0300,8.20000000E-07,0.1104
4.0400,8.50000000E-07,0.1085
4.0500,8.30000000E-07,0.1098
4.0600,1.06000000E-06,0.0971
4.0700,7.80000000E-07,0.1132
4.0800,7.70000000E-07,0.114
4.0900,8.60000000E-07,0.1078
4.1000,9.10000000E-07,0.1048
4.1100,9.70000000E-07,0.1015
4.1200,7.90000000E-07,0.1125
4.1300,8.30000000E-07,0.1098
4.1400,9.30000000E-07,0.1037
4.1500,8.40000000E-07,0.1091
4.1600,9.90000000E-07,0.1005
4.1700,7.80000000E-07,0.1132
4.1800,1.02000000E-06,0.099
4.1900,8.90000000E-07,0.106
4.2000,7.80000000E-07,0.1132
4.2100,8.10000000E-07,0.1111
4.2200,8.40000000E-07,0.1091
4.2300,7.60000000E-07,0.1147
4.2400,7.60000000E-07,0.1147
4.2500,8.60000000E-07,0.1078
4.2600,6.60000000E-07,0.1231
4.2700,7.40000000E-07,0.1162
4.2800,7.60000000E-07,0.1147
4.2900,7.20000000E-07,0.1179
4.3000,7.60000000E-07,0.1147
4.3100,9.00000000E-07,0.1054
4.3200,8.10000000E-07,0.1111
4.3300,6.00000000E-07,0.1291
4.3400,6.70000000E-07,0.1222
4.3500,8.30000000E-07,0.1098
4.3600,6.40000000E-07,0.125
4.3700,7.90000000E-07,0.1125
4.3800,9.40000000E-07,0.1031
4.3900,8.40000000E-07,0.1091
4.4000,7.30000000E-07,0.117
4.4100,1.03000000E-06,0.0985
4.4200,8.00000000E-07,0.1118
4.4300,8.60000000E-07,0.1078
4.4400,1.20000000E-06,0.0913
4.4500,9.80000000E-07,0.101
4.4600,1.06000000E-06,0.0971
4.4700,8.20000000E-07,0.1104
4.4800,7.70000000E-07,0.114
4.4900,9.10000000E-07,0.1048
4.5000,7.40000000E-07,0.1162
4.5100,7.50000000E-07,0.1155
4.5200,7.20000000E-07,0.1179
4.5300,7.20000000E-07,0.1179
4.5400,7.60000000E-07,0.1147
4.5500,7.50000000E-07,0.1155
4.5600,6.50000000E-07,0.124
4.5700,5.90000000E-07,0.1302
4.5800,8.50000000E-07,0.1085
4.5900,7.50000000E-07,0.1155
4.6000,7.60000000E-07,0.1147
4.6100,6.20000000E-07,0.127
4.6200,6.70000000E-07,0.1222
4.6300,6.10000000E-07,0.128
4.6400,7.20000000E-07,0.1179
4.6500,8.30000000E-07,0.1098
4.6600,8.30000000E-07,0.1098
4.6700,7.90000000E-07,0.1125
4.6800,7.40000000E-07,0.1162
4.6900,5.90000000E-07,0.1302
4.7000,8.70000000E-07,0.1072
4.7100,6.90000000E-07,0.1204
4.7200,7.50000000E-07,0.1155
4.7300,9.30000000E-07,0.1037
4.7400,7.30000000E-07,0.117
4.7500,7.40000000E-07,0.1162
4.7600,6.80000000E-07,0.1213
4.7700,6.30000000E-07,0.126
4.7800,6.90000000E-07,0.1204
4.7900,5.80000000E-07,0.1313
4.8000,8.50000000E-07,0.1085
4.8100,6.60000000E-07,0.1231
4.8200,5.80000000E-07,0.1313
4.8300,7.20000000E-07,0.1179
4.8400,6.90000000E-07,0.1204
4.8500,6.80000000E-07,0.1213
4.8600,6.50000000E-07,0.124
4.8700,7.50000000E-07,0.1155
4.8800,6.30000000E-07,0.126
4.8900,7.00000000E-07,0.1195
4.9000,8.00000000E-07,0.1118
4.9100,6.30000000E-07,0.126
4.9200,7.70000000E-07,0.114
4.9300,6.00000000E-07,0.1291
4.9400,8.50000000E-07,0.1085
4.9500,8.70000000E-07,0.1072
4.9600,7.30000000E-07,0.117
4.9700,8.00000000E-07,0.1118
4.9800,7.00000000E-07,0.1195
4.9900,8.70000000E-07,0.1072
5.0000,6.50000000E-07,0.124
5.0100,6.80000000E-07,0.1213
5.0200,5.70000000E-07,0.1325
5.0300,7.10000000E-07,0.1187
5.0400,6.40000000E-07,0.125
5.0500,6.80000000E-07,0.1213
5.0600,6.30000000E-07,0.126
5.0700,8.70000000E-07,0.1072
5.0800,8.50000000E-07,0.1085
5.0900,1.14000000E-06,0.0937
5.1000,1.19000000E-06,0.0917
5.1100,1.42000000E-06,0.0839
5.1200,1.44000000E-06,0.0833
5.1300,1.13000000E-06,0.0941
5.1400,1.20000000E-06,0.0913
5.1500,1.17000000E-06,0.0924
5.1600,1.07000000E-06,0.0967
5.1700,8.90000000E-07,0.106
5.1800,9.00000000E-07,0.1054
5.1900,8.00000000E-07,0.1118
5.2000,9.20000000E-07,0.1043
5.2100,8.70000000E-07,0.1072
5.2200,7.20000000E-07,0.1179
5.2300,7.90000000E-07,0.1125
5.2400,8.70000000E-07,0.1072
5.2500,8.80000000E-07,0.1066
5.2600,8.20000000E-07,0.1104
5.2700,9.70000000E-07,0.1015
5.2800,6.10000000E-07,0.128
5.2900,9.50000000E-07,0.1026
5.3000,7.00000000E-07,0.1195
5.3100,6.40000000E-07,0.125
5.3200,7.60000000E-07,0.1147
5.3300,8.40000000E-07,0.1091
5.3400,7.60000000E-07,0.1147
5.3500,9.50000000E-07,0.1026
5.3600,8.80000000E-07,0.1066
5.3700,8.10000000E-07,0.1111
5.3800,9.40000000E-07,0.1031
5.3900,1.03000000E-06,0.0985
5.4000,9.20000000E-07,0.1043
5.4100,7.40000000E-07,0.1162
5.4200,7.60000000E-07,0.1147
5.4300,9.10000000E-07,0.1048
5.4400,5.90000000E-07,0.1302
5.4500,6.00000000E-07,0.1291
5.4600,7.40000000E-07,0.1162
5.4700,6.70000000E-07,0.1222
5.4800,7.40000000E-07,0.1162
5.4900,8.40000000E-07,0.1091
5.5000,6.50000000E-07,0.124
5.5100,6.10000000E-07,0.128
5.5200,7.00000000E-07,0.1195
5.5300,6.80000000E-07,0.1213
5.5400,6.20000000E-07,0.127
5.5500,6.00000000E-07,0.1291
5.5600,8.80000000E-07,0.1066
5.5700,1.11000000E-06,0.0949
5.5800,9.90000000E-07,0.1005
5.5900,1.29000000E-06,0.088
5.6000,1.40000000E-06,0.0845
5.6100,1.57000000E-06,0.0798
5.6200,1.64000000E-06,0.0781
5.6300,1.41000000E-06,0.0842
5.6400,1.43000000E-06,0.0836
5.6500,1.55000000E-06,0.0803
5.6600,1.09000000E-06,0.0958
5.6700,1.09000000E-06,0.0958
5.6800,1.06000000E-06,0.0971
5.6900,7.80000000E-07,0.1132
5.7000,7.80000000E-07,0.1132
5.7100,8.40000000E-07,0.1091
5.7200,6.60000000E-07,0.1231
5.7300,6.70000000E-07,0.1222
5.7400,7.60000000E-07,0.1147
5.7500,7.20000000E-07,0.1179
5.7600,6.30000000E-07,0.126
5.7700,7.90000000E-07,0.1125
5.7800,6.30000000E-07,0.126
5.7900,7.10000000E-07,0.1187
5.8000,7.20000000E-07,0.1179
5.8100,7.00000000E-07,0.1195
5.8200,7.50000000E-07,0.1155
5.8300,7.60000000E-07,0.1147
5.8400,7.60000000E-07,0.1147
5.8500,7.60000000E-07,0.1147
5.8600,6.70000000E-07,0.1222
5.8700,9.50000000E-07,0.1026
5.8800,6.50000000E-07,0.124
5.8900,7.40000000E-07,0.1162
5.9000,7.90000000E-07,0.1125
5.9100,7.50000000E-07,0.1155
5.9200,7.70000000E-07,0.114
5.9300,7.90000000E-07,0.1125
5.9400,7.70000000E-07,0.114
5.9500,4.80000000E-07,0.1443
5.9600,6.10000000E-07,0.128
5.9700,5.90000000E-07,0.1302
5.9800,4.60000000E-07,0.1474
5.9900,4.90000000E-07,0.1429
6.0000,5.00000000E-07,0.1414
6.0100,5.30000000E-07,0.1374
6.0200,4.50000000E-07,0.1491
6.0300,5.30000000E-07,0.1374
6.0400,5.10000000E-07,0.14
6.0500,4.60000000E-07,0.1474
6.0600,5.40000000E-07,0.1361
6.0700,7.90000000E-07,0.1125
6.0800,9.00000000E-07,0.1054
6.0900,8.70000000E-07,0.1072
6.1000,1.15000000E-06,0.0933
6.1100,1.18000000E-06,0.0921
6.1200,1.47000000E-06,0.0825
6.1300,1.37000000E-06,0.0854
6.1400,1.43000000E-06,0.0836
6.1500,1.25000000E-06,0.0894
6.1600,1.16000000E-06,0.0928
6.1700,1.04000000E-06,0.0981
6.1800,1.01000000E-06,0.0995
6.1900,7.20000000E-07,0.1179
6.2000,7.00000000E-07,0.1195
6.2100,5.80000000E-07,0.1313
6.2200,6.10000000E-07,0.128
6.2300,4.60000000E-07,0.1474
6.2400,3.90000000E-07,0.1601
6.2500,5.50000000E-07,0.1348
6.2600,3.10000000E-07,0.1796
6.2700,4.90000000E-07,0.1429
6.2800,4.20000000E-07,0.1543
6.2900,4.40000000E-07,0.1508
6.3000,4.30000000E-07,0.1525
6.3100,4.30000000E-07,0.1525
6.3200,4.00000000E-07,0.1581
6.3300,3.80000000E-07,0.1622
6.3400,4.50000000E-07,0.1491
6.3500,4.20000000E-07,0.1543
6.3600,5.20000000E-07,0.1387
6.3700,4.70000000E-07,0.1459
6.3800,6.00000000E-07,0.1291
6.3900,6.30000000E-07,0.126
6.4000,6.60000000E-07,0.1231
6.4100,6.80000000E-07,0.1213
6.4200,6.90000000E-07,0.1204
6.4300,5.70000000E-07,0.1325
6.4400,5.60000000E-07,0.1336
6.4500,6.40000000E-07,0.125
6.4600,5.40000000E-07,0.1361
6.4700,4.30000000E-07,0.1525
6.4800,4.50000000E-07,0.1491
6.4900,5.00000000E-07,0.1414
6.5000,3.40000000E-07,0.1715
6.5100,3.90000000E-07,0.1601
6.5200,4.30000000E-07,0.1525
6.5300,4.10000000E-07,0.1562
6.5400,3.20000000E-07,0.1768
6.5500,3.60000000E-07,0.1667
6.5600,5.10000000E-07,0.14
6.5700,5.80000000E-07,0.1313
6.5800,5.40000000E-07,0.1361
6.5900,5.60000000E-07,0.1336
6.6000,8.00000000E-07,0.1118
6.6100,7.60000000E-07,0.1147
6.6200,6.30000000E-07,0.126
6.6300,7.30000000E-07,0.117
6.6400,4.70000000E-07,0.1459
6.6500,4.90000000E-07,0.1429
6.6600,4.30000000E-07,0.1525
6.6700,4.60000000E-07,0.1474
6.6800,4.90000000E-07,0.1429
6.6900,4.70000000E-07,0.1459
6.7000,3.00000000E-07,0.1826
6.7100,4.20000000E-07,0.1543
6.7200,3.80000000E-07,0.1622
6.7300,3.60000000E-07,0.1667
6.7400,3.00000000E-07,0.1826
6.7500,2.80000000E-07,0.189
6.7600,3.60000000E-07,0.1667
6.7700,2.90000000E-07,0.1857
6.7800,3.00000000E-07,0.1826
6.7900,3.60000000E-07,0.1667
6.8000,3.00000000E-07,0.1826
6.8100,2.30000000E-07,0.2085
6.8200,2.70000000E-07,0.1925
6.8300,3.00000000E-07,0.1826
6.8400,3.10000000E-07,0.1796
6.8500,3.80000000E-07,0.1622
6.8600,1.80000000E-07,0.2357
6.8700,3.30000000E-07,0.1741
6.8800,2.20000000E-07,0.2132
6.8900,3.90000000E-07,0.1601
6.9000,4.30000000E-07,0.1525
6.9100,4.30000000E-07,0.1525
6.9200,3.30000000E-07,0.1741
6.9300,4.40000000E-07,0.1508
6.9400,3.40000000E-07,0.1715
6.9500,3.30000000E-07,0.1741
6.9600,3.00000000E-07,0.1826
6.9700,2.30000000E-07,0.2085
6.9800,2.20000000E-07,0.2132
6.9900,1.80000000E-07,0.2357
7.0000,1.90000000E-07,0.2294
7.0100,1.10000000E-07,0.3015
7.0200,9.00000000E-08,0.3333
7.0300,1.80000000E-07,0.2357
7.0400,2.50000000E-07,0.2
7.0500,1.90000000E-07,0.2294
7.0600,2.00000000E-07,0.2236
7.0700,2.60000000E-07,0.1961
7.0800,2.90000000E-07,0.1857
7.0900,2.40000000E-07,0.2041
7.1000,2.40000000E-07,0.2041
7.1100,2.70000000E-07,0.1925
7.1200,2.90000000E-07,0.1857
7.1300,4.70000000E-07,0.1459
7.1400,3.60000000E-07,0.1667
7.1500,2.80000000E-07,0.189
7.1600,2.20000000E-07,0.2132
7.1700,3.40000000E-07,0.1715
7.1800,2.40000000E-07,0.2041
7.1900,1.20000000E-07,0.2887
7.2000,1.30000000E-07,0.2774
7.2100,1.50000000E-07,0.2582
7.2200,1.20000000E-07,0.2887
7.2300,1.20000000E-07,0.2887
7.2400,1.00000000E-07,0.3162
7.2500,1.50000000E-07,0.2582
7.2600,7.00000000E-08,0.378
7.2700,1.00000000E-07,0.3162
7.2800,1.20000000E-07,0.2887
7.2900,1.30000000E-07,0.2774
7.3000,8.00000000E-08,0.3536
7.3100,1.00000000E-07,0.3162
7.3200,1.10000000E-07,0.3015
7.3300,1.40000000E-07,0.2673
7.3400,7.00000000E-08,0.378
7.3500,1.50000000E-07,0.2582
7.3600,6.00000000E-08,0.4082
7.3700,6.00000000E-08,0.4082
7.3800,1.30000000E-07,0.2774
