Energy_MeV,F8_Response,Relative_Error
2.3800,2.04000000E-06,0.0265
2.3900,1.93000000E-06,0.0272
2.4000,1.92571000E-06,0.0272
2.4100,1.92429000E-06,0.0272
2.4200,2.00429000E-06,0.0267
2.4300,1.85714000E-06,0.0277
2.4400,1.87571000E-06,0.0276
2.4500,1.89429000E-06,0.0275
2.4600,2.04143000E-06,0.0265
2.4700,2.07000000E-06,0.0263
2.4800,2.10143000E-06,0.0261
2.4900,2.06571000E-06,0.0263
2.5000,2.18000000E-06,0.0256
2.5100,2.12143000E-06,0.0259
2.5200,2.10286000E-06,0.0261
2.5300,2.04143000E-06,0.0265
2.5400,2.00714000E-06,0.0267
2.5500,1.85857000E-06,0.0277
2.5600,1.89857000E-06,0.0274
2.5700,1.79714000E-06,0.0282
2.5800,1.85000000E-06,0.0278
2.5900,1.82571000E-06,0.028
2.6000,1.90286000E-06,0.0274
2.6100,1.87286000E-06,0.0276
2.6200,1.91429000E-06,0.0273
2.6300,1.92000000E-06,0.0273
2.6400,1.90000000E-06,0.0274
2.6500,2.04429000E-06,0.0264
2.6600,1.99714000E-06,0.0267
2.6700,2.20286000E-06,0.0255
2.6800,2.15857000E-06,0.0257
2.6900,2.28000000E-06,0.025
2.7000,2.45571000E-06,0.0241
2.7100,2.43429000E-06,0.0242
2.7200,2.61857000E-06,0.0234
2.7300,2.72429000E-06,0.0229
2.7400,2.85143000E-06,0.0224
2.7500,2.60857000E-06,0.0234
2.7600,2.50571000E-06,0.0239
2.7700,2.35857000E-06,0.0246
2.7800,2.38857000E-06,0.0245
2.7900,2.29714000E-06,0.0249
2.8000,2.12429000E-06,0.0259
2.8100,2.22000000E-06,0.0254
2.8200,2.37000000E-06,0.0246
2.8300,2.35143000E-06,0.0246
2.8400,2.17857000E-06,0.0256
2.8500,2.17143000E-06,0.0256
2.8600,2.12143000E-06,0.0259
2.8700,1.93429000E-06,0.0272
2.8800,1.91571000E-06,0.0273
2.8900,1.95286000E-06,0.027
2.9000,1.92714000E-06,0.0272
2.9100,2.14000000E-06,0.0258
2.9200,1.98714000E-06,0.0268
2.9300,1.90429000E-06,0.0274
2.9400,1.98429000E-06,0.0268
2.9500,1.87429000E-06,0.0276
2.9600,2.02286000E-06,0.0266
2.9700,2.11429000E-06,0.026
2.9800,2.00429000E-06,0.0267
2.9900,2.19143000E-06,0.0255
3.0000,2.31857000E-06,0.0248
3.0100,2.22571000E-06,0.0253
3.0200,2.21429000E-06,0.0254
3.0300,2.06857000E-06,0.0263
3.0400,1.93857000E-06,0.0271
3.0500,1.79714000E-06,0.0282
3.0600,1.81286000E-06,0.0281
3.0700,1.82286000E-06,0.028
3.0800,1.77714000E-06,0.0284
3.0900,1.87286000E-06,0.0276
3.1000,1.82571000E-06,0.028
3.1100,1.78000000E-06,0.0283
3.1200,1.84571000E-06,0.0278
3.1300,1.78429000E-06,0.0283
3.1400,2.00571000E-06,0.0267
3.1500,1.94286000E-06,0.0271
3.1600,2.24286000E-06,0.0252
3.1700,2.34714000E-06,0.0247
3.1800,2.33000000E-06,0.0248
3.1900,2.52571000E-06,0.0238
3.2000,2.58429000E-06,0.0235
3.2100,2.55429000E-06,0.0236
3.2200,2.59857000E-06,0.0234
3.2300,2.48857000E-06,0.024
3.2400,2.58286000E-06,0.0235
3.2500,2.42286000E-06,0.0243
3.2600,2.31143000E-06,0.0249
3.2700,2.05857000E-06,0.0263
3.2800,2.00857000E-06,0.0267
3.2900,1.88000000E-06,0.0276
3.3000,1.79571000E-06,0.0282
3.3100,1.82286000E-06,0.028
3.3200,1.80714000E-06,0.0281
3.3300,1.95571000E-06,0.027
3.3400,1.98714000E-06,0.0268
3.3500,1.98000000E-06,0.0269
3.3600,2.05143000E-06,0.0264
3.3700,1.91857000E-06,0.0273
3.3800,2.06429000E-06,0.0263
3.3900,2.16429000E-06,0.0257
3.4000,2.13857000E-06,0.0258
3.4100,2.15714000E-06,0.0257
3.4200,2.30714000E-06,0.0249
3.4300,2.22571000E-06,0.0253
3.4400,2.07857000E-06,0.0262
3.4500,2.12857000E-06,0.0259
3.4600,1.93000000E-06,0.0272
3.4700,1.81000000E-06,0.0281
3.4800,1.74000000E-06,0.0287
3.4900,1.68714000E-06,0.0291
3.5000,1.66714000E-06,0.0293
3.5100,1.62429000E-06,0.0297
3.5200,1.51714000E-06,0.0307
3.5300,1.60571000E-06,0.0298
3.5400,1.52571000E-06,0.0306
3.5500,1.52857000E-06,0.0306
3.5600,1.50429000E-06,0.0308
3.5700,1.45857000E-06,0.0313
3.5800,1.45857000E-06,0.0313
3.5900,1.41857000E-06,0.0317
3.6000,1.42571000E-06,0.0317
3.6100,1.49286000E-06,0.0309
3.6200,1.46143000E-06,0.0313
3.6300,1.60714000E-06,0.0298
3.6400,1.66286000E-06,0.0293
3.6500,1.70143000E-06,0.029
3.6600,1.79143000E-06,0.0282
3.6700,1.85857000E-06,0.0277
3.6800,2.17571000E-06,0.0256
3.6900,2.13857000E-06,0.0258
3.7000,2.09857000E-06,0.0261
3.7100,2.11714000E-06,0.026
3.7200,2.26286000E-06,0.0251
3.7300,2.30571000E-06,0.0249
3.7400,2.34714000E-06,0.0247
3.7500,2.35714000E-06,0.0246
3.7600,2.24571000E-06,0.0252
3.7700,1.96429000E-06,0.027
3.7800,1.79143000E-06,0.0282
3.7900,1.54714000E-06,0.0304
3.8000,1.38571000E-06,0.0321
3.8100,1.25857000E-06,0.0337
3.8200,1.25857000E-06,0.0337
3.8300,1.24000000E-06,0.0339
3.8400,1.36571000E-06,0.0323
3.8500,1.31429000E-06,0.033
3.8600,1.32429000E-06,0.0328
3.8700,1.46286000E-06,0.0312
3.8800,1.40857000E-06,0.0318
3.8900,1.51571000E-06,0.0307
3.9000,1.57714000E-06,0.0301
3.9100,1.73429000E-06,0.0287
3.9200,1.73571000E-06,0.0287
3.9300,1.61857000E-06,0.0297
3.9400,1.66286000E-06,0.0293
3.9500,1.47857000E-06,0.0311
3.9600,1.38286000E-06,0.0321
3.9700,1.20286000E-06,0.0345
3.9800,1.12571000E-06,0.0356
3.9900,1.07429000E-06,0.0365
4.0000,9.50000000E-07,0.0388
4.0100,8.45714000E-07,0.0411
4.0200,8.67143000E-07,0.0406
4.0300,8.70000000E-07,0.0405
4.0400,8.38571000E-07,0.0413
4.0500,8.82857000E-07,0.0402
4.0600,8.97143000E-07,0.0399
4.0700,8.20000000E-07,0.0417
4.0800,8.30000000E-07,0.0415
4.0900,8.11429000E-07,0.042
4.1000,8.82857000E-07,0.0402
4.1100,8.82857000E-07,0.0402
4.1200,9.01429000E-07,0.0398
4.1300,9.25714000E-07,0.0393
4.1400,9.18571000E-07,0.0394
4.1500,9.02857000E-07,0.0398
4.1600,9.98571000E-07,0.0378
4.1700,9.41429000E-07,0.039
4.1800,9.97143000E-07,0.0379
4.1900,8.90000000E-07,0.0401
4.2000,8.25714000E-07,0.0416
4.2100,8.74286000E-07,0.0404
4.2200,8.60000000E-07,0.0408
4.2300,8.22857000E-07,0.0417
4.2400,7.52857000E-07,0.0436
4.2500,8.14286000E-07,0.0419
4.2600,7.51429000E-07,0.0436
4.2700,7.74286000E-07,0.043
4.2800,7.84286000E-07,0.0427
4.2900,7.34286000E-07,0.0441
4.3000,7.80000000E-07,0.0428
4.3100,7.97143000E-07,0.0423
4.3200,7.40000000E-07,0.0439
4.3300,7.92857000E-07,0.0424
4.3400,7.14286000E-07,0.0447
4.3500,7.50000000E-07,0.0436
4.3600,6.51429000E-07,0.0468
4.3700,7.67143000E-07,0.0432
4.3800,7.95714000E-07,0.0424
4.3900,8.67143000E-07,0.0406
4.4000,8.61429000E-07,0.0407
4.4100,8.78571000E-07,0.0403
4.4200,9.28571000E-07,0.0392
4.4300,9.14286000E-07,0.0395
4.4400,1.02286000E-06,0.0374
4.4500,9.67143000E-07,0.0384
4.4600,9.47143000E-07,0.0388
4.4700,8.45714000E-07,0.0411
4.4800,8.44286000E-07,0.0411
4.4900,7.78571000E-07,0.0428
4.5000,7.60000000E-07,0.0434
4.5100,7.08571000E-07,0.0449
4.5200,6.62857000E-07,0.0464
4.5300,7.25714000E-07,0.0444
4.5400,6.95714000E-07,0.0453
4.5500,6.95714000E-07,0.0453
4.5600,7.08571000E-07,0.0449
4.5700,6.48571000E-07,0.0469
4.5800,7.54286000E-07,0.0435
4.5900,6.67143000E-07,0.0463
4.6000,7.72857000E-07,0.043
4.6100,7.01429000E-07,0.0451
4.6200,7.48571000E-07,0.0437
4.6300,7.25714000E-07,0.0444
4.6400,7.91429000E-07,0.0425
4.6500,7.80000000E-07,0.0428
4.6600,7.72857000E-07,0.043
4.6700,7.32857000E-07,0.0442
4.6800,7.08571000E-07,0.0449
4.6900,7.17143000E-07,0.0446
4.7000,7.57143000E-07,0.0434
4.7100,7.05714000E-07,0.045
4.7200,7.28571000E-07,0.0443
4.7300,7.77143000E-07,0.0429
4.7400,7.27143000E-07,0.0443
4.7500,7.44286000E-07,0.0438
4.7600,7.54286000E-07,0.0435
4.7700,6.91429000E-07,0.0455
4.7800,7.20000000E-07,0.0445
4.7900,6.88571000E-07,0.0455
4.8000,7.25714000E-07,0.0444
4.8100,7.27143000E-07,0.0443
4.8200,6.72857000E-07,0.0461
4.8300,6.60000000E-07,0.0465
4.8400,6.95714000E-07,0.0453
4.8500,6.78571000E-07,0.0459
4.8600,7.01429000E-07,0.0451
4.8700,6.94286000E-07,0.0454
4.8800,6.28571000E-07,0.0477
4.8900,7.22857000E-07,0.0445
4.9000,7.41429000E-07,0.0439
4.9100,6.91429000E-07,0.0455
4.9200,6.55714000E-07,0.0467
4.9300,7.20000000E-07,0.0445
4.9400,7.50000000E-07,0.0436
4.9500,7.35714000E-07,0.0441
4.9600,7.14286000E-07,0.0447
4.9700,7.34286000E-07,0.0441
4.9800,6.95714000E-07,0.0453
4.9900,7.65714000E-07,0.0432
5.0000,7.04286000E-07,0.045
5.0100,6.85714000E-07,0.0456
5.0200,6.38571000E-07,0.0473
5.0300,7.11429000E-07,0.0448
5.0400,6.80000000E-07,0.0458
5.0500,7.22857000E-07,0.0445
5.0600,7.80000000E-07,0.0428
5.0700,8.64286000E-07,0.0407
5.0800,9.34286000E-07,0.0391
5.0900,1.08857000E-06,0.0362
5.1000,1.21286000E-06,0.0343
5.1100,1.34143000E-06,0.0326
5.1200,1.29714000E-06,0.0332
5.1300,1.25857000E-06,0.0337
5.1400,1.13000000E-06,0.0356
5.1500,1.12571000E-06,0.0356
5.1600,1.06429000E-06,0.0366
5.1700,9.15714000E-07,0.0395
5.1800,9.54286000E-07,0.0387
5.1900,9.21429000E-07,0.0394
5.2000,8.55714000E-07,0.0409
5.2100,8.68571000E-07,0.0406
5.2200,8.04286000E-07,0.0421
5.2300,8.21429000E-07,0.0417
5.2400,8.25714000E-07,0.0416
5.2500,8.92857000E-07,0.04
5.2600,8.50000000E-07,0.041
5.2700,8.81429000E-07,0.0403
5.2800,8.67143000E-07,0.0406
5.2900,8.41429000E-07,0.0412
5.3000,8.04286000E-07,0.0421
5.3100,8.21429000E-07,0.0417
5.3200,8.01429000E-07,0.0422
5.3300,7.35714000E-07,0.0441
5.3400,7.30000000E-07,0.0442
5.3500,8.00000000E-07,0.0423
5.3600,7.70000000E-07,0.0431
5.3700,7.60000000E-07,0.0434
5.3800,8.11429000E-07,0.042
5.3900,8.78571000E-07,0.0403
5.4000,8.47143000E-07,0.0411
5.4100,8.15714000E-07,0.0418
5.4200,8.32857000E-07,0.0414
5.4300,8.55714000E-07,0.0409
5.4400,7.52857000E-07,0.0436
5.4500,7.62857000E-07,0.0433
5.4600,6.84286000E-07,0.0457
5.4700,7.42857000E-07,0.0439
5.4800,7.35714000E-07,0.0441
5.4900,7.62857000E-07,0.0433
5.5000,6.31429000E-07,0.0476
5.5100,6.21429000E-07,0.0479
5.5200,6.50000000E-07,0.0469
5.5300,6.64286000E-07,0.0464
5.5400,6.74286000E-07,0.046
5.5500,6.64286000E-07,0.0464
5.5600,8.15714000E-07,0.0418
5.5700,8.35714000E-07,0.0413
5.5800,9.98571000E-07,0.0378
5.5900,1.24857000E-06,0.0338
5.6000,1.46286000E-06,0.0312
5.6100,1.55857000E-06,0.0303
5.6200,1.58571000E-06,0.03
5.6300,1.57000000E-06,0.0302
5.6400,1.63714000E-06,0.0295
5.6500,1.56286000E-06,0.0302
5.6600,1.24429000E-06,0.0339
5.6700,1.17429000E-06,0.0349
5.6800,9.71429000E-07,0.0383
5.6900,8.80000000E-07,0.0403
5.7000,7.84286000E-07,0.0427
5.7100,7.37143000E-07,0.044
5.7200,7.15714000E-07,0.0447
5.7300,6.95714000E-07,0.0453
5.7400,7.05714000E-07,0.045
5.7500,7.35714000E-07,0.0441
5.7600,6.81429000E-07,0.0458
5.7700,7.22857000E-07,0.0445
5.7800,6.91429000E-07,0.0455
5.7900,7.65714000E-07,0.0432
5.8000,6.78571000E-07,0.0459
5.8100,7.20000000E-07,0.0445
5.8200,7.47143000E-07,0.0437
5.8300,7.17143000E-07,0.0446
5.8400,7.21429000E-07,0.0445
5.8500,7.12857000E-07,0.0448
5.8600,7.21429000E-07,0.0445
5.8700,8.25714000E-07,0.0416
5.8800,7.67143000E-07,0.0432
5.8900,7.68571000E-07,0.0431
5.9000,7.62857000E-07,0.0433
5.9100,8.54286000E-07,0.0409
5.9200,7.90000000E-07,0.0425
5.9300,7.71429000E-07,0.043
5.9400,7.11429000E-07,0.0448
5.9500,6.47143000E-07,0.047
5.9600,5.88571000E-07,0.0493
5.9700,6.38571000E-07,0.0473
5.9800,5.47143000E-07,0.0511
5.9900,5.11429000E-07,0.0529
6.0000,5.05714000E-07,0.0531
6.0100,4.70000000E-07,0.0551
6.0200,4.65714000E-07,0.0554
6.0300,4.90000000E-07,0.054
6.0400,5.02857000E-07,0.0533
6.0500,5.41429000E-07,0.0514
6.0600,5.88571000E-07,0.0493
6.0700,6.87143000E-07,0.0456
6.0800,8.77143000E-07,0.0404
6.0900,1.00714000E-06,0.0377
6.1000,1.14143000E-06,0.0354
6.1100,1.25286000E-06,0.0338
6.1200,1.41286000E-06,0.0318
6.1300,1.40000000E-06,0.0319
6.1400,1.36857000E-06,0.0323
6.1500,1.31286000E-06,0.033
6.1600,1.13286000E-06,0.0355
6.1700,9.57143000E-07,0.0386
6.1800,8.47143000E-07,0.0411
6.1900,6.87143000E-07,0.0456
6.2000,6.34286000E-07,0.0475
6.2100,5.30000000E-07,0.0519
6.2200,4.92857000E-07,0.0538
6.2300,4.77143000E-07,0.0547
6.2400,4.32857000E-07,0.0574
6.2500,4.54286000E-07,0.0561
6.2600,3.95714000E-07,0.0601
6.2700,4.07143000E-07,0.0592
6.2800,4.24286000E-07,0.058
6.2900,3.92857000E-07,0.0603
6.3000,4.35714000E-07,0.0573
6.3100,4.34286000E-07,0.0574
6.3200,4.17143000E-07,0.0585
6.3300,4.32857000E-07,0.0574
6.3400,4.65714000E-07,0.0554
6.3500,4.25714000E-07,0.0579
6.3600,5.07143000E-07,0.0531
6.3700,5.21429000E-07,0.0523
6.3800,6.55714000E-07,0.0467
6.3900,6.00000000E-07,0.0488
6.4000,6.72857000E-07,0.0461
6.4100,6.90000000E-07,0.0455
6.4200,7.47143000E-07,0.0437
6.4300,6.75714000E-07,0.046
6.4400,6.30000000E-07,0.0476
6.4500,5.48571000E-07,0.051
6.4600,5.32857000E-07,0.0518
6.4700,4.45714000E-07,0.0566
6.4800,4.48571000E-07,0.0564
6.4900,4.02857000E-07,0.0595
6.5000,3.22857000E-07,0.0665
6.5100,3.78571000E-07,0.0614
6.5200,3.70000000E-07,0.0621
6.5300,3.70000000E-07,0.0621
6.5400,3.65714000E-07,0.0625
6.5500,3.67143000E-07,0.0624
6.5600,4.37143000E-07,0.0572
6.5700,5.27143000E-07,0.0521
6.5800,5.68571000E-07,0.0501
6.5900,5.81429000E-07,0.0496
6.6000,6.87143000E-07,0.0456
6.6100,7.41429000E-07,0.0439
6.6200,7.10000000E-07,0.0449
6.6300,6.45714000E-07,0.047
6.6400,5.92857000E-07,0.0491
6.6500,5.64286000E-07,0.0503
6.6600,4.85714000E-07,0.0542
6.6700,4.38571000E-07,0.0571
6.6800,4.00000000E-07,0.0598
6.6900,3.90000000E-07,0.0605
6.7000,3.42857000E-07,0.0645
6.7100,3.61429000E-07,0.0629
6.7200,3.35714000E-07,0.0652
6.7300,3.44286000E-07,0.0644
6.7400,2.85714000E-07,0.0707
6.7500,2.87143000E-07,0.0705
6.7600,3.34286000E-07,0.0654
6.7700,2.95714000E-07,0.0695
6.7800,2.61429000E-07,0.0739
6.7900,2.72857000E-07,0.0724
6.8000,2.88571000E-07,0.0704
6.8100,2.75714000E-07,0.072
6.8200,2.54286000E-07,0.075
6.8300,2.94286000E-07,0.0697
6.8400,2.87143000E-07,0.0705
6.8500,2.95714000E-07,0.0695
6.8600,3.30000000E-07,0.0658
6.8700,3.08571000E-07,0.068
6.8800,3.15714000E-07,0.0673
6.8900,3.60000000E-07,0.063
6.9000,3.84286000E-07,0.061
6.9100,4.47143000E-07,0.0565
6.9200,3.70000000E-07,0.0621
6.9300,4.11429000E-07,0.0589
6.9400,3.85714000E-07,0.0609
6.9500,3.60000000E-07,0.063
6.9600,3.27143000E-07,0.0661
6.9700,2.61429000E-07,0.0739
6.9800,2.38571000E-07,0.0774
6.9900,1.94286000E-07,0.0857
7.0000,1.75714000E-07,0.0902
7.0100,1.47143000E-07,0.0985
7.0200,1.44286000E-07,0.0995
7.0300,1.67143000E-07,0.0925
7.0400,1.74286000E-07,0.0905
7.0500,1.65714000E-07,0.0928
7.0600,1.95714000E-07,0.0854
7.0700,2.31429000E-07,0.0786
7.0800,2.87143000E-07,0.0705
7.0900,3.02857000E-07,0.0687
7.1000,3.40000000E-07,0.0648
7.1100,3.72857000E-07,0.0619
7.1200,3.22857000E-07,0.0665
7.1300,3.92857000E-07,0.0603
7.1400,3.75714000E-07,0.0617
7.1500,2.65714000E-07,0.0733
7.1600,2.45714000E-07,0.0762
7.1700,2.24286000E-07,0.0798
7.1800,1.91429000E-07,0.0864
7.1900,1.48571000E-07,0.0981
7.2000,1.40000000E-07,0.101
7.2100,1.30000000E-07,0.1048
7.2200,1.02857000E-07,0.1179
7.2300,1.10000000E-07,0.114
7.2400,1.04286000E-07,0.117
7.2500,1.18571000E-07,0.1098
7.2600,1.01429000E-07,0.1187
7.2700,1.02857000E-07,0.1179
7.2800,1.10000000E-07,0.114
7.2900,9.57143000E-08,0.1222
7.3000,9.85714000E-08,0.1204
7.3100,1.00000000E-07,0.1195
7.3200,1.25714000E-07,0.1066
7.3300,1.21429000E-07,0.1085
7.3400,9.85714000E-08,0.1204
7.3500,1.18571000E-07,0.1098
7.3600,9.14286000E-08,0.125
7.3700,1.17143000E-07,0.1104
