Energy_MeV,F8_Response,Relative_Error
6.0900,9.80000000E-07,0.0452
6.1000,1.16800000E-06,0.0414
6.1100,1.26400000E-06,0.0398
6.1200,1.41600000E-06,0.0376
6.1300,1.38400000E-06,0.038
6.1400,1.34600000E-06,0.0385
6.1500,1.35800000E-06,0.0384
6.1600,1.15800000E-06,0.0416
6.1700,9.60000000E-07,0.0456
